id,name,receptor,receptor_highlight,receptor_desc,adhesion,other,other_desc,transporter,secreted_highlight,secreted_desc
1696,Q6P5W5,False,False,,False,False,,True,False,
1697,Q6ZMH5,False,False,,False,False,,True,False,
1698,Q13433,False,False,,False,False,,False,False,
1700,Q9NP59,False,False,,False,False,,False,False,
1701,Q8IVJ1,False,False,,False,False,,True,False,
1702,Q96JW4,False,False,,False,False,,True,False,
1703,Q96GZ6,False,False,,False,False,,True,False,
1704,Q8WWI5,False,False,,False,False,,True,False,
1705,Q96NT5,False,False,,False,False,,True,False,
1706,Q9BY10,False,False,,False,False,,True,False,
1707,Q96FL8,False,False,,False,False,,True,False,
1708,Q86VL8,False,False,,False,False,,True,False,
1709,P02730,False,False,,False,False,,False,False,
1710,Q6U841,False,False,,False,False,,True,False,
1711,Q8NBS3,False,False,,False,False,,True,False,
1712,Q9Y6R1,False,False,,False,False,,False,False,
1713,Q9BY07,False,False,,False,False,,True,False,
1714,Q9Y6M7,False,False,,False,False,,False,False,
1715,Q9BRV3,False,False,,False,False,,False,False,
1716,Q86UW1,False,False,,False,False,,False,False,
1717,Q86UW2,False,False,,False,False,,False,False,
1718,Q9NWF4,True,False,,False,False,,False,False,
1719,Q9HAB3,True,False,,False,False,,False,False,
1720,Q9NQ40,False,False,,False,False,,False,False,
1721,A0PJK1,False,False,,False,False,,True,False,
1722,Q1EHB4,False,False,,False,False,,True,False,
1723,Q8N695,False,False,,False,False,,True,False,
1724,P30531,False,False,,False,False,,True,False,
1725,Q9NSD5,False,False,,False,False,,True,False,
1726,P23975,False,False,,False,False,,True,False,
1727,Q9NP91,False,False,,False,False,,True,False,
1728,Q01959,False,False,,False,False,,True,False,
1729,P31645,False,False,,False,False,,True,False,
1730,Q9Y345,False,False,,False,False,,True,False,
1731,P31641,False,False,,False,False,,True,False,
1732,P30825,True,False,,False,False,,True,False,
1733,P52569,False,False,,False,False,,True,False,
1734,Q8WY07,False,False,,False,False,,True,False,
1736,Q92536,False,False,,False,False,,True,False,
1737,Q9UM01,False,False,,False,False,,True,False,
1739,P82251,False,False,,False,False,,True,False,
1740,P32418,False,False,,False,False,,True,False,
1741,Q9UPR5,False,False,,False,False,,False,False,
1742,P57103,False,False,,False,False,,True,False,
1743,P19634,False,False,,False,True,Migration,False,False,
1744,P48764,False,False,,False,False,,True,False,
1745,Q6AI14,False,False,,False,False,,True,False,
1746,Q4G0N8,False,False,,False,False,,True,False,
1747,P46721,False,False,,False,False,,True,False,
1748,Q9Y6L6,False,False,,False,False,,True,False,
1749,Q9NPD5,False,False,,False,False,,True,False,
1750,G3V0H7,False,False,,False,False,,True,False,
1751,Q9NYB5,False,False,,False,False,,True,False,
1752,Q92959,False,False,,False,False,,True,False,
1753,O94956,False,False,,False,False,,True,False,
1754,Q9UIG8,False,False,,False,False,,True,False,
1755,Q96BD0,False,False,,False,False,,True,False,
1756,Q6ZQN7,False,False,,False,False,,True,False,
1757,Q9H2Y9,False,False,,False,False,,True,False,
1758,Q86UG4,False,False,,False,False,,True,False,
1759,Q9H5Y7,False,False,,False,False,,False,False,
1760,Q14BN4,False,False,,False,False,,False,False,
1761,Q0VAQ4,False,False,,False,False,,False,False,
1762,A6NLE4,False,False,,False,False,,False,False,
1763,A6NGZ8,False,False,,False,False,,False,False,
1764,Q9NY59,False,False,,False,False,,False,False,
1765,Q92485,False,False,,False,False,,False,False,
1766,Q9HAU4,False,False,,False,False,,False,False,
1767,P60880,False,False,,False,False,,False,False,
1768,Q9BX66,False,False,,False,False,,False,False,
1769,O94875,False,False,,False,True,Migration,False,False,
1770,Q99523,True,False,,False,False,,False,False,
1771,Q8TDM5,False,False,,True,False,,False,False,
1772,P38567,False,False,,True,False,,False,False,
1773,Q96N96,False,False,,False,True,Migration,False,False,
1774,Q9NYA1,False,False,,False,False,,False,False,
1775,Q8TCT7,False,False,,False,False,,False,False,
1776,Q5BIV9,False,False,,False,False,,False,False,
1777,O43597,False,False,,False,False,,False,False,
1778,P12931,False,False,,True,False,,False,False,
1779,Q9C0H9,False,False,,False,False,,False,False,
1780,Q14714,False,False,,False,False,,False,False,
1781,P30872,True,False,,False,False,,False,False,
1784,P31391,True,False,,False,True,Migration,False,False,
1786,Q8WWQ8,True,False,,False,False,,False,False,
1787,Q8NFT2,False,False,,False,False,,False,False,
1788,Q687X5,False,False,,False,False,,False,False,
1789,Q13586,False,False,,False,False,,False,False,
1790,O94768,False,False,,False,False,,False,False,
1791,Q8WU08,False,False,,False,False,,False,False,
1792,Q8TAV4,False,False,,False,False,,False,False,
1793,Q9BX79,True,False,,False,False,,False,False,
1794,Q16623,False,False,,False,False,,False,False,
1795,Q12846,False,False,,False,False,,False,False,
1796,O00186,False,False,,False,False,,False,False,
1797,Q9BXA5,True,False,,False,False,,False,False,
1798,P63165,False,False,,False,False,,False,False,
1799,Q9UGT4,True,False,,False,False,,False,False,
1800,Q96L08,False,False,,False,False,,False,False,
1801,Q9UH65,False,False,,False,False,,False,False,
1802,P43405,False,False,,False,False,,False,False,
1803,Q9H7V2,False,False,,False,False,,False,False,
1804,Q8WXH0,False,False,,False,False,,False,False,
1805,O15056,False,False,,False,False,,False,False,
1806,Q8N3V7,False,False,,False,False,,False,False,
1807,Q9BQS2,False,False,,False,False,,False,False,
1808,Q9BQG1,False,False,,False,False,,False,False,
1809,O43581,False,False,,False,False,,False,False,
1810,Q8NBV8,False,False,,False,False,,False,False,
1811,Q9HCH5,False,False,,False,False,,False,False,
1812,Q96RJ0,True,False,,False,False,,False,False,
1813,Q9P1P5,True,False,,False,False,,False,False,
1814,O14804,True,False,,False,False,,False,False,
1815,Q96RI8,True,False,,False,False,,False,False,
1816,Q969N4,True,False,,False,False,,False,False,
1817,Q96RI9,True,False,,False,False,,False,False,
1818,P25103,True,False,,False,False,,False,False,
1819,P21452,True,False,,False,False,,False,False,
1820,P29371,True,False,,False,False,,False,False,
1821,Q9BX59,False,False,,False,False,,False,False,
1822,Q9BTW9,False,False,,False,False,,False,False,
1823,P21731,True,False,,False,False,,False,False,
1824,Q9Y4C2,False,False,,False,False,,False,False,
1825,A6NFQ2,False,False,,False,False,,False,False,
1826,Q9BT92,False,False,,False,False,,False,False,
1827,P13385,False,False,,False,False,,False,False,
1828,O75443,False,False,,False,False,,False,False,
1829,Q96PL2,False,False,,False,False,,False,False,
1831,Q9UKZ4,False,False,,False,False,,False,False,
1832,Q9NT68,False,False,,True,False,,False,False,
1833,Q6N022,False,False,,False,False,,False,False,
1834,Q96BS2,False,False,,False,False,,False,False,
1835,Q9BY14,False,False,,False,False,,False,False,
1836,Q9UP52,True,False,,False,False,,False,False,
1837,P02786,True,False,,False,False,,False,False,
1838,P01135,False,False,,False,False,,False,True,Growthfactor
1841,Q03167,True,False,,False,True,Migration,False,False,
1842,O43493,False,False,,False,False,,False,False,
1843,Q9UPZ6,False,False,,False,False,,False,False,
1844,P04216,False,False,,False,False,,False,False,
1845,Q86XR7,False,False,,False,False,,False,False,
1847,Q495A1,False,False,,False,True,Ligand,False,False,
1848,P58753,False,False,,False,False,,False,False,
1849,Q96CP7,False,False,,False,False,,True,False,
1850,Q15399,True,False,,False,False,,False,False,
1851,O00206,True,False,,False,False,,False,False,
1852,Q9Y2C9,True,False,,False,False,,False,False,
1853,Q9NS93,False,False,,False,False,,False,False,
1854,Q13445,False,False,,False,False,,False,False,
1855,P49755,False,False,,False,False,,False,False,
1856,Q8IYR6,False,False,,False,False,,False,False,
1857,Q9NV29,False,False,,False,False,,False,False,
1858,Q8N9M5,False,False,,False,False,,False,False,
1859,B3SHH9,False,False,,False,False,,False,False,
1860,Q4V9L6,False,False,,False,False,,False,False,
1861,O75204,False,False,,False,False,,False,False,
1862,Q86TG1,False,False,,False,False,,False,False,
1863,A6NC51,False,False,,False,False,,False,False,
1864,B9EJG8,False,False,,False,False,,False,False,
1865,Q86X19,False,False,,False,False,,False,False,
1866,Q86WV6,False,False,,False,False,,False,False,
1867,Q6ZMB5,False,False,,False,False,,False,False,
1868,Q66K66,False,False,,False,False,,False,False,
1869,Q9BSN7,False,False,,False,False,,False,False,
1870,Q86XT9,True,False,,False,False,,False,False,
1871,Q9H6L2,False,False,,False,False,,False,False,
1872,Q5SV17,False,False,,False,False,,False,False,
1873,Q86YD3,False,False,,False,True,Others,False,False,
1874,Q2M3C6,False,False,,False,False,,False,False,
1877,Q9BXS4,False,False,,False,False,,False,False,
1878,Q6PI78,False,False,,False,False,,False,False,
1879,Q5HYA8,False,False,,False,False,,False,False,
1880,Q6PEY1,False,False,,False,False,,False,False,
1881,A6NDV4,False,False,,True,False,,False,False,
1882,A6NI61,False,False,,False,False,,False,False,
1883,Q5BJF2,False,False,,False,False,,False,False,
1885,Q86T26,False,False,,False,False,,False,False,
1886,O60235,False,False,,False,False,,False,False,
1887,Q9UL52,False,False,,False,False,,False,False,
1888,O15393,False,False,,False,False,,False,False,
1889,Q9H3S3,False,False,,False,False,,False,False,
1890,Q8IU80,False,False,,False,False,,False,False,
1891,Q7RTY8,False,False,,False,False,,False,False,
1892,Q7Z410,False,False,,False,False,,False,False,
1893,Q9BVT8,False,False,,False,False,,False,False,
1894,P01375,False,False,,False,True,Ligand,False,True,Cytokine
1895,Q5GJ75,False,False,,False,False,,False,False,
1896,O14798,True,True,TNF_receptor_add,False,False,,False,False,
1897,Q9Y6Q6,True,True,TNF_receptor_add,False,False,,False,False,
1898,Q02223,True,True,TNF_receptor_add,False,False,,False,False,
1899,Q9Y5U5,True,True,TNF_receptor_add,False,False,,False,False,
1900,P19438,True,True,TNF_receptor_add,False,False,,False,False,
1901,P20333,True,True,TNF_receptor_add,False,False,,False,False,
1902,O75509,True,True,TNF_receptor_add,False,False,,False,False,
1903,Q93038,True,True,TNF_receptor_add,False,False,,False,False,
1904,P28908,True,True,TNF_receptor_add,False,False,,False,False,
1905,O14788,True,False,,False,False,,False,True,Cytokine
1906,O43508,False,False,,False,True,Ligand,False,True,Cytokine
1907,Q9Y275,False,False,,False,False,,False,True,Cytokine
1908,O43557,False,False,,False,True,Ligand,False,True,Cytokine
1909,Q9UNG2,False,False,,False,True,Ligand,False,False,
1910,Q8NBR0,False,False,,False,False,,False,False,
1911,Q13641,False,False,,False,False,,False,False,
1912,Q86V40,False,False,,False,False,,False,False,
1913,A6NFA1,False,False,,False,False,,False,False,
1914,Q6PIZ9,False,False,,False,True,Adaptor,False,False,
1915,Q13061,False,False,,False,False,,False,False,
1916,O43280,False,False,,False,False,,False,False,
1919,Q86YW5,True,False,,False,False,,False,False,
1920,Q5T2D2,True,False,,False,False,,False,False,
1921,P34981,True,False,,False,False,,False,False,
1922,Q6ZMU5,False,False,,False,False,,False,False,
1923,Q15642,False,False,,False,False,,False,False,
1924,O75762,False,False,,False,False,,False,False,
1925,Q9UBN4,False,False,,False,False,,False,False,
1926,Q9UL62,False,False,,False,False,,True,False,
1927,Q9HCX4,False,False,,False,False,,False,False,
1928,Q7Z4N2,True,False,,False,False,,True,False,
1929,O94759,False,False,,False,False,,True,False,
1930,Q8TD43,False,False,,False,False,,True,False,
1931,Q9NZQ8,True,False,,False,False,,True,False,
1932,Q9BX84,False,False,,False,False,,True,False,
1933,Q7Z2W7,False,False,,False,False,,False,False,
1934,Q8NER1,False,False,,False,False,,True,False,
1935,Q9Y5S1,False,False,,False,False,,False,False,
1936,Q9HBA0,False,False,,False,False,,False,False,
1937,Q9NQA5,False,False,,False,False,,True,False,
1938,Q9H1D0,False,False,,False,False,,True,False,
1939,P16473,True,False,,False,False,,False,False,
1941,Q8NG11,False,False,,False,False,,False,False,
1942,O95858,False,False,,False,False,,False,False,
1943,Q86UF1,False,False,,False,False,,False,False,
1944,P62079,False,False,,False,False,,False,False,
1945,Q96AE7,False,False,,False,False,,False,False,
1946,Q9ULT0,False,False,,False,False,,False,False,
1947,Q86TV6,False,False,,False,False,,False,False,
1948,Q8TAM2,False,False,,False,False,,False,False,
1949,Q9H313,False,False,,True,False,,False,False,
1950,Q9BSA4,False,False,,False,False,,False,False,
1951,Q9C0H2,False,False,,False,False,,False,False,
1952,O75386,False,False,,False,False,,False,False,
1953,Q06418,True,False,,True,False,,False,False,
1954,P63146,False,False,,False,False,,False,False,
1955,O95164,False,False,,False,False,,False,False,
1956,Q9UMX0,False,False,,False,False,,False,False,
1957,Q9BZM5,False,False,,False,True,Ligand,False,False,
1958,Q9BZM4,False,False,,False,True,Ligand,False,False,
1959,P07911,False,False,,False,False,,False,False,
1960,Q5DID0,False,False,,False,False,,False,False,
1965,Q86WB7,False,False,,False,False,,False,False,
1966,O00526,False,False,,False,False,,False,False,
1968,O75445,False,False,,False,False,,False,False,
1969,P35125,False,False,,False,False,,False,False,
1970,Q9UKP6,True,False,,False,False,,False,False,
1971,P63027,False,False,,False,False,,False,False,
1972,O95183,False,False,,False,False,,False,False,
1973,Q9BV40,False,False,,False,False,,False,False,
1976,Q9P0L0,False,False,,False,False,,False,False,
1977,P50552,False,False,,False,False,,False,False,
1978,P21796,False,False,,False,False,,True,False,
1979,Q9HBM0,False,False,,False,False,,False,False,
1980,P32241,True,False,,False,False,,False,False,
1981,P41587,True,False,,False,False,,False,False,
1982,Q96GC9,False,False,,True,False,,False,False,
1983,Q9GZP7,True,False,,False,False,,False,False,
1984,Q8NFZ6,True,False,,False,False,,False,False,
1985,Q7Z5H5,True,False,,False,False,,False,False,
1986,O95497,False,False,,False,False,,False,False,
1987,O95498,False,False,,False,False,,False,False,
1988,Q9NY84,False,False,,False,False,,False,False,
1989,Q8IW00,False,False,,False,False,,False,False,
1990,Q7Z7D3,False,False,,False,True,Ligand,False,False,
1991,O95876,False,False,,False,False,,False,False,
1992,Q5T9L3,False,False,,False,False,,False,False,
1993,Q9Y3S1,False,False,,False,False,,False,False,
1994,Q8IX03,False,False,,False,True,Migration,False,False,
1995,P46094,True,True,Chemokine_receptor XC_add,False,False,,False,False,
1996,P55808,False,False,,False,False,,False,False,
1997,Q5GH77,False,False,,False,False,,False,False,
1998,Q9H6D3,False,False,,False,False,,False,False,
1999,Q6PP77,False,False,,False,False,,False,False,
2000,O43895,False,False,,False,False,,False,False,
2001,Q9UBH6,True,False,,False,False,,False,False,
2002,P07947,False,False,,False,False,,False,False,
2003,Q9GZM5,False,False,,False,False,,False,False,
2004,Q401N2,True,False,,False,False,,True,False,
2005,Q9NQZ6,False,False,,False,False,,False,False,
2006,Q8IUH5,False,False,,False,False,,False,False,
2007,Q9C0B5,False,False,,False,False,,False,False,
2008,Q5T4F4,False,False,,False,False,,False,False,
2009,Q9ULT6,False,False,,False,False,,False,False,
2010,P60852,False,False,,False,False,,False,False,
2011,Q05996,True,False,,False,False,,False,False,
2012,P21754,True,False,,False,False,,False,False,
2013,Q12836,True,False,,False,False,,False,False,
2014,Q12904,False,False,,True,False,,False,True,Cytokine
2015,Q6UWK7,False,False,,False,False,,False,True,Cytokine
2016,Q9BXJ3,False,False,,False,False,,False,True,Cytokine
2017,Q6NSX1,False,False,,False,False,,False,True,cytokine
2018,P22362,False,False,,False,False,,False,True,Cytokine
2019,P51671,False,False,,False,False,,False,True,Cytokine
2020,Q99616,False,False,,False,False,,False,True,Cytokine
2021,Q16627,False,False,,False,False,,False,True,Cytokine
2022,Q16663,False,False,,False,False,,False,True,Cytokine
2023,O15467,False,False,,False,False,,False,True,Cytokine
2024,Q92583,False,False,,False,False,,False,True,Cytokine
2025,P55774,False,False,,False,False,,False,True,Cytokine
2026,Q99731,False,False,,False,False,,False,True,Cytokine
2027,P13500,False,False,,False,False,,False,True,Cytokine
2028,P78556,False,False,,False,False,,False,True,Cytokine
2029,O00585,False,False,,False,False,,False,True,Cytokine
2030,O00626,False,False,,False,False,,False,True,Cytokine
2031,P55773,False,False,,False,False,,False,True,Cytokine
2032,O00175,False,False,,False,False,,False,True,Cytokine
